author_name;book_id;role_name
Знаменская А.;844951;автор
Литвинов С.;712582;автор
Остен Дж.;892663;автор
Матвеев С.;1094820;автор
Кулешова О.;1000298;ред
Куп Р.;259494;автор
Иванович Ю.;775993;автор
Щеглова И.;767419;автор
Дэр Т.;993946;автор
Фритти Б.;611242;автор
Долматова Т.;1032902;ред
Сутеев Ви др.;1054296;автор
Спектор А.;1090935;автор
Куликова Г.;763227;автор
Романова Г.;1096151;автор
Саляхова Э.;1024823;ред
Шалаева Г.;308357;автор
Сенаторов А.;925753;автор
Кукушкина И.;1059679;ред
Ондатже М.;1216093;автор
Уинфри О.;1083997;автор
Черепенчук В.;693032;автор
Филиппова М.;1016082;автор
Чаплыгин А.;1010030;автор
Буоно А.;838725;автор
Кордемский Б.;989369;автор
Савина Л.;1017733;автор
Кириллов А.;1235067;ред
Дойль А.;930857;автор
Колочкова В.;1089819;автор
Вилла Ф.;832240;автор
Кинселла С.;319325;автор
Гаврилова А.;692631;автор
Волченко Ю.;974083;ред
АпфельА.;1174306;автор
БольКорневская А.;1021529;автор
Туманова Т.;830565;автор
Пастернак Б.;1198863;автор
Дмитриева О.;318086;автор
Алексеев С.;329985;автор
Рафикова О.;299968;автор
Абдуллаев Ч.;373669;автор
Гейман Н.;1026442;автор
Фабер А.;320901;автор
Пушкин А.;929506;автор
Хардести В.;482085;автор
Пратт Т.;1068313;автор
Фицджеральд Ф.;1168430;автор
Кнаак Р.;1229835;автор
Куприн А.;1085292;автор
Разлогов К.;819515;автор
Фрелих Ф.;1006356;автор
Гаврина С.;822813;автор
Бакингем М.;889173;автор
Брикер М.;262621;автор
Рид Т.;1089641;автор
Пушкин А.;1190916;автор
Боккаччо Дж.;849945;автор
Гофман Э.;1021800;автор
Кард О.;1252409;автор
Ранадиве В.;429676;автор
Тарасик Д.;694086;автор
Биллмарк М.;1026081;автор
Гаскелл Э.;1238632;автор
архиепископ Аверкий.;929525;автор
Нефедова Е.;884871;автор
Федоров М.;745527;автор
Георгиева М.;850923;автор
Краснов А.;969512;автор
Таругин О.;1191873;автор
Корчевский Ю.;838447;автор
Малофеева Н.;368587;ред
Дик ИИ.;297001;автор
Пушкин А.;368665;автор
Чуковский К.;1058932;автор
Маршак С.;848221;автор
Лин фон.;768398;автор
Патиньи Б.;756450;автор
ОХаган С.;1086716;автор
Миронов С.;931773;автор
Ксувани Э.;334258;автор
Шабан Т.;1036105;автор
Соловьев В.;254493;автор
Белехов Ю.;757382;автор
Верхова Е.;1067517;автор
Исаев А.;1019941;автор
Зипер А.;402544;сост
Филичева Т.;969198;ред
Большаков В.;1241322;автор
Пашенцев Д.;512688;автор
Монова С.;1067735;автор
Терни С.;1254000;автор
Абдуллаев Ч.;1076448;автор
Ганиев Х.;518105;автор
Ткаченко Е.;1249065;автор
Лядов И.;958067;автор
Реннисон Л.;392703;автор
Джейн А.;998616;автор
Гиппенрейтер Ю.;746928;автор
Катаев В.;825279;автор
Шакаль О.;770126;автор
Маркина Е.;730580;автор
Месник Н.;521044;автор
Мюллер В.;397659;автор
Гудкова А.;1234513;ред
Хейер Дж.;1018177;автор
Фикссон М.;1180752;автор
Мазин А.;1062770;автор
Спасская М.;818536;автор
Колчин В.;549186;автор
Нефедова Е.;1171012;автор
Притворов А.;355069;рук
Синельникова Е.;1171994;автор
Хокинс К.;1001699;автор
Драйер Э.;1002689;автор
Колычев В.;784453;автор
Аттаназио Ф.;902799;илл
Сейнсбери Б.;476920;автор
Колотилов Е.;763172;автор
Чангизи М.;867640;автор
Рейд Т.;1204554;автор
Стил Д.;259814;автор
Перекальски Д.;1060691;автор
Александрова Н.;915902;автор
Литвинов С.;357180;автор
Жилинская А.;751271;ред
Уильямс У.;432722;автор
Матюшкина К.;857570;автор
Глушаков С.;303334;автор
Полякова Т.;471061;автор
Окошкина Е.;822002;ред
Васильков А.;434881;автор
Хомич Е.;854338;автор
Лукьяненко С.;958393;автор
Несбит Э.;847562;автор
Усачева Е.;299110;автор
Доусон Дж.;962737;автор
Остен Дж.;1203553;автор
Киселев А.;1026263;автор
Сирс М.;352990;автор
Усачев А.;517613;автор
Осьминина Н.;882259;автор
Остен Дж.;355409;автор
Кабаков А.;321075;автор
Леонов Н.;1082890;автор
Усанов В.;1234522;ред
Лесли А.;783909;автор
Свеженцева Н.;288985;автор
Караванова Н.;996837;автор
Некрасов А.;867635;автор
Баженова К.;466265;автор
Козырева Е.;966915;отв-ред
Романова Г.;1056792;автор
Патянин С.;1243732;автор
Дунаева Ю.;1237884;автор
Михалков С.;958076;автор
Башибузук А.;1222419;автор
Захаревский Б.;1221452;автор
Кальмуцкая С.;1235212;автор
Бонансинга Дж.;961864;автор
Степанова Л.;1258475;пер
Щерба Н.;1206629;автор
Шляхов А.;262287;автор
Злачевская Г.;963204;автор
Смирнова Н.;736266;автор
Стил Д.;1258443;автор
Дэйл С.;689829;автор
Хаит В.;1095104;сост
Уайльд О.;812344;автор
Токарева В.;811491;автор
Жабинская Н.;1198390;автор
Знаменская А.;1171694;автор
Бианки В.;967886;автор
Такрар У.;1197090;автор
Конторович А.;917852;автор
Аарон Д.;1063532;автор
Трепенок Н.;1091683;автор
Хеккиля С.;1215088;автор
ГошкоДаньков М.;887949;автор
Владимирова Е.;328581;автор
Дьячкова О.;1062243;автор
Филлипс С.;1060024;автор
Гончарова Г.;1178265;автор
Успенский Э.;1016524;автор
Кинг С.;749292;автор
Чейз Л.;1169261;автор
Геярова Н.;1184187;автор
Мамон А.;1076120;автор
Маццео Т.;1241912;автор
Ганина Н.;1177592;автор
Левашева Е.;748240;ред
Мазин А.;1184133;автор
Лилжа В.;1183063;автор
Барри Дж.;263951;автор
Жданова Ж.;1202731;автор
Нечаева Н.;967430;автор
Волченко Ю.;823111;ред
Князева А.;497977;автор
Суворов А.;1020530;автор
Диккенс Ч.;791835;автор
Чуковский К.;1243612;автор
Белановский А.;866715;автор
Чейз Л.;836455;автор
Уивер Л.;1171102;автор
Донцова Д.;891412;автор
Медина М.;1182698;автор
Арментроут Дж.;1215014;автор
Шевелев К.;1192444;автор
Качай И.;1254617;автор
Успенский Э.;336143;автор
Twain M.;868597;автор
Манкастер Г.;1175541;автор
Степанова И.;372451;автор
Тамоников А.;372115;автор
Гаглоев Е.;1075912;автор
Кристи А.;1220550;автор
Брандес Г.;268111;автор
Дедурин г.;867060;автор
Тургенев И.;1244272;автор
Фасхутдинов Р.;1243337;ред
Роу Р.;1174291;автор
Карлейль Т.;945667;автор
Юровская Т.;384152;автор
Лин фон.;767446;автор
Тамоников А.;899961;автор
Леонов Н.;1220634;автор
Богомолов А.;986576;автор
Кинг С.;1202454;автор
Фицджеральд Ф.;832946;автор
Вечерина Е.;384643;автор
Свинаренко И.;441210;автор
Измайлова К.;1086477;автор
Лэндей У.;964741;автор
Брэдшоу Дж.;1075909;автор
Трауб М.;392399;автор
Никишин В.;828015;автор
Диккенс Ч.;290627;автор
Гончуков А.;1170114;автор
Кристи А.;762546;автор
Вербинина В.;733768;автор
Козинаки М.;1020797;автор
Цыганков И.;308518;худ
Иолтуховская Е.;1007495;автор
Ларссон О.;714076;автор
Кунц Д.;1072438;автор
